s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+0.00000000E+00,+0.00000000E+00,+1.55908472E-01,+9.87771506E-01,+1.00000000E+00,+1.41424922E+00,+1.55908472E-01,+9.87771506E-01,+1.00000000E+00,+1.41424922E+00
+1.00000000E-03,+0.00000000E+00,+1.55905761E-01,+9.87771934E-01,+1.00000000E+00,+1.41425197E+00,+1.55906493E-01,+9.87771819E-01,+1.00000000E+00,+1.41425123E+00
+2.00000000E-03,+0.00000000E+00,+1.55897626E-01,+9.87773218E-01,+1.00000000E+00,+1.41426020E+00,+1.55900553E-01,+9.87772756E-01,+1.00000000E+00,+1.41425724E+00
+3.00000000E-03,+0.00000000E+00,+1.55884068E-01,+9.87775358E-01,+1.00000000E+00,+1.41427393E+00,+1.55890654E-01,+9.87774318E-01,+1.00000000E+00,+1.41426726E+00
+4.00000000E-03,+0.00000000E+00,+1.55865086E-01,+9.87778353E-01,+1.00000000E+00,+1.41429314E+00,+1.55876795E-01,+9.87776505E-01,+1.00000000E+00,+1.41428129E+00
+5.00000000E-03,+0.00000000E+00,+1.55840681E-01,+9.87782204E-01,+1.00000000E+00,+1.41431785E+00,+1.55858976E-01,+9.87779317E-01,+1.00000000E+00,+1.41429933E+00
+6.00000000E-03,+0.00000000E+00,+1.55810852E-01,+9.87786909E-01,+1.00000000E+00,+1.41434805E+00,+1.55837197E-01,+9.87782754E-01,+1.00000000E+00,+1.41432138E+00
+7.00000000E-03,+0.00000000E+00,+1.55775598E-01,+9.87792470E-01,+1.00000000E+00,+1.41438374E+00,+1.55811457E-01,+9.87786814E-01,+1.00000000E+00,+1.41434744E+00
+8.00000000E-03,+0.00000000E+00,+1.55734919E-01,+9.87798884E-01,+1.00000000E+00,+1.41442492E+00,+1.55781757E-01,+9.87791498E-01,+1.00000000E+00,+1.41437750E+00
+9.00000000E-03,+0.00000000E+00,+1.55688815E-01,+9.87806151E-01,+1.00000000E+00,+1.41447159E+00,+1.55748095E-01,+9.87796806E-01,+1.00000000E+00,+1.41441158E+00
+1.00000000E-02,+0.00000000E+00,+1.55637285E-01,+9.87814272E-01,+1.00000000E+00,+1.41452376E+00,+1.55710472E-01,+9.87802738E-01,+1.00000000E+00,+1.41444967E+00
+1.10000000E-02,+0.00000000E+00,+1.55580328E-01,+9.87823244E-01,+1.00000000E+00,+1.41458142E+00,+1.55668887E-01,+9.87809292E-01,+1.00000000E+00,+1.41449177E+00
+1.20000000E-02,+0.00000000E+00,+1.55517944E-01,+9.87833067E-01,+1.00000000E+00,+1.41464457E+00,+1.55623340E-01,+9.87816469E-01,+1.00000000E+00,+1.41453788E+00
+1.30000000E-02,+0.00000000E+00,+1.55450131E-01,+9.87843741E-01,+1.00000000E+00,+1.41471322E+00,+1.55573829E-01,+9.87824268E-01,+1.00000000E+00,+1.41458800E+00
+1.40000000E-02,+0.00000000E+00,+1.55376890E-01,+9.87855264E-01,+1.00000000E+00,+1.41478736E+00,+1.55520355E-01,+9.87832688E-01,+1.00000000E+00,+1.41464213E+00
+1.50000000E-02,+0.00000000E+00,+1.55298218E-01,+9.87867635E-01,+1.00000000E+00,+1.41486700E+00,+1.55462917E-01,+9.87841729E-01,+1.00000000E+00,+1.41470028E+00
+1.60000000E-02,+0.00000000E+00,+1.55214115E-01,+9.87880852E-01,+1.00000000E+00,+1.41495213E+00,+1.55401514E-01,+9.87851390E-01,+1.00000000E+00,+1.41476243E+00
+1.70000000E-02,+0.00000000E+00,+1.55124581E-01,+9.87894916E-01,+1.00000000E+00,+1.41504277E+00,+1.55336146E-01,+9.87861671E-01,+1.00000000E+00,+1.41482861E+00
+1.80000000E-02,+0.00000000E+00,+1.55029612E-01,+9.87909823E-01,+1.00000000E+00,+1.41513890E+00,+1.55266811E-01,+9.87872571E-01,+1.00000000E+00,+1.41489879E+00
+1.90000000E-02,+0.00000000E+00,+1.54929209E-01,+9.87925574E-01,+1.00000000E+00,+1.41524053E+00,+1.55193509E-01,+9.87884090E-01,+1.00000000E+00,+1.41497299E+00
+2.00000000E-02,+0.00000000E+00,+1.54823371E-01,+9.87942166E-01,+1.00000000E+00,+1.41534766E+00,+1.55116239E-01,+9.87896225E-01,+1.00000000E+00,+1.41505121E+00
+2.10000000E-02,+0.00000000E+00,+1.54712095E-01,+9.87959598E-01,+1.00000000E+00,+1.41546029E+00,+1.55035001E-01,+9.87908978E-01,+1.00000000E+00,+1.41513344E+00
+2.20000000E-02,+0.00000000E+00,+1.54595380E-01,+9.87977868E-01,+1.00000000E+00,+1.41557843E+00,+1.54949792E-01,+9.87922346E-01,+1.00000000E+00,+1.41521970E+00
+2.30000000E-02,+0.00000000E+00,+1.54473226E-01,+9.87996975E-01,+1.00000000E+00,+1.41570207E+00,+1.54860613E-01,+9.87936329E-01,+1.00000000E+00,+1.41530996E+00
+2.40000000E-02,+0.00000000E+00,+1.54345629E-01,+9.88016916E-01,+1.00000000E+00,+1.41583122E+00,+1.54767462E-01,+9.87950926E-01,+1.00000000E+00,+1.41540425E+00
+2.50000000E-02,+0.00000000E+00,+1.54212589E-01,+9.88037690E-01,+1.00000000E+00,+1.41596587E+00,+1.54670337E-01,+9.87966136E-01,+1.00000000E+00,+1.41550256E+00
+2.60000000E-02,+0.00000000E+00,+1.54074104E-01,+9.88059295E-01,+1.00000000E+00,+1.41610603E+00,+1.54569239E-01,+9.87981959E-01,+1.00000000E+00,+1.41560489E+00
+2.70000000E-02,+0.00000000E+00,+1.53930172E-01,+9.88081728E-01,+1.00000000E+00,+1.41625170E+00,+1.54464166E-01,+9.87998391E-01,+1.00000000E+00,+1.41571124E+00
+2.80000000E-02,+0.00000000E+00,+1.53780791E-01,+9.88104988E-01,+1.00000000E+00,+1.41640288E+00,+1.54355116E-01,+9.88015434E-01,+1.00000000E+00,+1.41582161E+00
+2.90000000E-02,+0.00000000E+00,+1.53625960E-01,+9.88129073E-01,+1.00000000E+00,+1.41655957E+00,+1.54242088E-01,+9.88033086E-01,+1.00000000E+00,+1.41593601E+00
+3.00000000E-02,+0.00000000E+00,+1.53465676E-01,+9.88153979E-01,+1.00000000E+00,+1.41672178E+00,+1.54125081E-01,+9.88051345E-01,+1.00000000E+00,+1.41605443E+00
+3.10000000E-02,+0.00000000E+00,+1.53299937E-01,+9.88179705E-01,+1.00000000E+00,+1.41688950E+00,+1.54004094E-01,+9.88070210E-01,+1.00000000E+00,+1.41617688E+00
+3.20000000E-02,+0.00000000E+00,+1.53128741E-01,+9.88206248E-01,+1.00000000E+00,+1.41706274E+00,+1.53879124E-01,+9.88089680E-01,+1.00000000E+00,+1.41630336E+00
+3.30000000E-02,+0.00000000E+00,+1.52952086E-01,+9.88233606E-01,+1.00000000E+00,+1.41724151E+00,+1.53750172E-01,+9.88109753E-01,+1.00000000E+00,+1.41643387E+00
+3.40000000E-02,+0.00000000E+00,+1.52769969E-01,+9.88261775E-01,+1.00000000E+00,+1.41742579E+00,+1.53617234E-01,+9.88130429E-01,+1.00000000E+00,+1.41656840E+00
+3.50000000E-02,+0.00000000E+00,+1.52582389E-01,+9.88290754E-01,+1.00000000E+00,+1.41761559E+00,+1.53480311E-01,+9.88151706E-01,+1.00000000E+00,+1.41670697E+00
+3.60000000E-02,+0.00000000E+00,+1.52389343E-01,+9.88320539E-01,+1.00000000E+00,+1.41781092E+00,+1.53339399E-01,+9.88173582E-01,+1.00000000E+00,+1.41684957E+00
+3.70000000E-02,+0.00000000E+00,+1.52190828E-01,+9.88351128E-01,+1.00000000E+00,+1.41801178E+00,+1.53194498E-01,+9.88196056E-01,+1.00000000E+00,+1.41699620E+00
+3.80000000E-02,+0.00000000E+00,+1.51986841E-01,+9.88382517E-01,+1.00000000E+00,+1.41821817E+00,+1.53045605E-01,+9.88219127E-01,+1.00000000E+00,+1.41714687E+00
+3.90000000E-02,+0.00000000E+00,+1.51777381E-01,+9.88414704E-01,+1.00000000E+00,+1.41843009E+00,+1.52892719E-01,+9.88242792E-01,+1.00000000E+00,+1.41730158E+00
+4.00000000E-02,+0.00000000E+00,+1.51562444E-01,+9.88447685E-01,+1.00000000E+00,+1.41864754E+00,+1.52735839E-01,+9.88267051E-01,+1.00000000E+00,+1.41746032E+00
+4.10000000E-02,+0.00000000E+00,+1.51342028E-01,+9.88481457E-01,+1.00000000E+00,+1.41887053E+00,+1.52574961E-01,+9.88291901E-01,+1.00000000E+00,+1.41762311E+00
+4.20000000E-02,+0.00000000E+00,+1.51116130E-01,+9.88516017E-01,+1.00000000E+00,+1.41909905E+00,+1.52410085E-01,+9.88317341E-01,+1.00000000E+00,+1.41778994E+00
+4.30000000E-02,+0.00000000E+00,+1.50884747E-01,+9.88551361E-01,+1.00000000E+00,+1.41933312E+00,+1.52241209E-01,+9.88343369E-01,+1.00000000E+00,+1.41796081E+00
+4.40000000E-02,+0.00000000E+00,+1.50647876E-01,+9.88587486E-01,+1.00000000E+00,+1.41957273E+00,+1.52068330E-01,+9.88369983E-01,+1.00000000E+00,+1.41813572E+00
+4.50000000E-02,+0.00000000E+00,+1.50405513E-01,+9.88624388E-01,+1.00000000E+00,+1.41981789E+00,+1.51891447E-01,+9.88397181E-01,+1.00000000E+00,+1.41831468E+00
+4.60000000E-02,+0.00000000E+00,+1.50157657E-01,+9.88662065E-01,+1.00000000E+00,+1.42006859E+00,+1.51710557E-01,+9.88424963E-01,+1.00000000E+00,+1.41849769E+00
+4.70000000E-02,+0.00000000E+00,+1.49904303E-01,+9.88700511E-01,+1.00000000E+00,+1.42032485E+00,+1.51525658E-01,+9.88453325E-01,+1.00000000E+00,+1.41868476E+00
+4.80000000E-02,+0.00000000E+00,+1.49645449E-01,+9.88739723E-01,+1.00000000E+00,+1.42058665E+00,+1.51336749E-01,+9.88482265E-01,+1.00000000E+00,+1.41887587E+00
+4.90000000E-02,+0.00000000E+00,+1.49381090E-01,+9.88779697E-01,+1.00000000E+00,+1.42085402E+00,+1.51143827E-01,+9.88511782E-01,+1.00000000E+00,+1.41907104E+00
+5.00000000E-02,+0.00000000E+00,+1.49111224E-01,+9.88820430E-01,+1.00000000E+00,+1.42112694E+00,+1.50946889E-01,+9.88541874E-01,+1.00000000E+00,+1.41927026E+00
+5.10000000E-02,+0.00000000E+00,+1.48835848E-01,+9.88861917E-01,+1.00000000E+00,+1.42140542E+00,+1.50745933E-01,+9.88572538E-01,+1.00000000E+00,+1.41947354E+00
+5.20000000E-02,+0.00000000E+00,+1.48554957E-01,+9.88904153E-01,+1.00000000E+00,+1.42168947E+00,+1.50540958E-01,+9.88603773E-01,+1.00000000E+00,+1.41968088E+00
+5.30000000E-02,+0.00000000E+00,+1.48268549E-01,+9.88947136E-01,+1.00000000E+00,+1.42197909E+00,+1.50331960E-01,+9.88635576E-01,+1.00000000E+00,+1.41989229E+00
+5.40000000E-02,+0.00000000E+00,+1.47976618E-01,+9.88990860E-01,+1.00000000E+00,+1.42227427E+00,+1.50118938E-01,+9.88667944E-01,+1.00000000E+00,+1.42010775E+00
+5.50000000E-02,+0.00000000E+00,+1.47679163E-01,+9.89035320E-01,+1.00000000E+00,+1.42257503E+00,+1.49901888E-01,+9.88700877E-01,+1.00000000E+00,+1.42032729E+00
+5.60000000E-02,+0.00000000E+00,+1.47376178E-01,+9.89080513E-01,+1.00000000E+00,+1.42288137E+00,+1.49680808E-01,+9.88734371E-01,+1.00000000E+00,+1.42055089E+00
+5.70000000E-02,+0.00000000E+00,+1.47067661E-01,+9.89126434E-01,+1.00000000E+00,+1.42319329E+00,+1.49455696E-01,+9.88768423E-01,+1.00000000E+00,+1.42077856E+00
+5.80000000E-02,+0.00000000E+00,+1.46753606E-01,+9.89173078E-01,+1.00000000E+00,+1.42351079E+00,+1.49226549E-01,+9.88803032E-01,+1.00000000E+00,+1.42101031E+00
+5.90000000E-02,+0.00000000E+00,+1.46434011E-01,+9.89220441E-01,+1.00000000E+00,+1.42383387E+00,+1.48993364E-01,+9.88838196E-01,+1.00000000E+00,+1.42124613E+00
+6.00000000E-02,+0.00000000E+00,+1.46108871E-01,+9.89268517E-01,+1.00000000E+00,+1.42416255E+00,+1.48756139E-01,+9.88873911E-01,+1.00000000E+00,+1.42148603E+00
+6.10000000E-02,+0.00000000E+00,+1.45778182E-01,+9.89317301E-01,+1.00000000E+00,+1.42449682E+00,+1.48514870E-01,+9.88910175E-01,+1.00000000E+00,+1.42173001E+00
+6.20000000E-02,+0.00000000E+00,+1.45441939E-01,+9.89366789E-01,+1.00000000E+00,+1.42483668E+00,+1.48269556E-01,+9.88946985E-01,+1.00000000E+00,+1.42197807E+00
+6.30000000E-02,+0.00000000E+00,+1.45100139E-01,+9.89416975E-01,+1.00000000E+00,+1.42518215E+00,+1.48020192E-01,+9.88984339E-01,+1.00000000E+00,+1.42223022E+00
+6.40000000E-02,+0.00000000E+00,+1.44752777E-01,+9.89467854E-01,+1.00000000E+00,+1.42553321E+00,+1.47766776E-01,+9.89022234E-01,+1.00000000E+00,+1.42248645E+00
+6.50000000E-02,+0.00000000E+00,+1.44399848E-01,+9.89519421E-01,+1.00000000E+00,+1.42588989E+00,+1.47509306E-01,+9.89060668E-01,+1.00000000E+00,+1.42274677E+00
+6.60000000E-02,+0.00000000E+00,+1.44041349E-01,+9.89571670E-01,+1.00000000E+00,+1.42625218E+00,+1.47247778E-01,+9.89099637E-01,+1.00000000E+00,+1.42301119E+00
+6.70000000E-02,+0.00000000E+00,+1.43677275E-01,+9.89624596E-01,+1.00000000E+00,+1.42662008E+00,+1.46982189E-01,+9.89139139E-01,+1.00000000E+00,+1.42327970E+00
+6.80000000E-02,+0.00000000E+00,+1.43307620E-01,+9.89678193E-01,+1.00000000E+00,+1.42699360E+00,+1.46712535E-01,+9.89179171E-01,+1.00000000E+00,+1.42355231E+00
+6.90000000E-02,+0.00000000E+00,+1.42932381E-01,+9.89732456E-01,+1.00000000E+00,+1.42737274E+00,+1.46438815E-01,+9.89219730E-01,+1.00000000E+00,+1.42382902E+00
+7.00000000E-02,+0.00000000E+00,+1.42551553E-01,+9.89787379E-01,+1.00000000E+00,+1.42775751E+00,+1.46161024E-01,+9.89260812E-01,+1.00000000E+00,+1.42410983E+00
+7.10000000E-02,+0.00000000E+00,+1.42165130E-01,+9.89842955E-01,+1.00000000E+00,+1.42814791E+00,+1.45879159E-01,+9.89302416E-01,+1.00000000E+00,+1.42439475E+00
+7.20000000E-02,+0.00000000E+00,+1.41773108E-01,+9.89899180E-01,+1.00000000E+00,+1.42854394E+00,+1.45593218E-01,+9.89344538E-01,+1.00000000E+00,+1.42468377E+00
+7.30000000E-02,+0.00000000E+00,+1.41375483E-01,+9.89956046E-01,+1.00000000E+00,+1.42894561E+00,+1.45303196E-01,+9.89387175E-01,+1.00000000E+00,+1.42497691E+00
+7.40000000E-02,+0.00000000E+00,+1.40972248E-01,+9.90013548E-01,+1.00000000E+00,+1.42935293E+00,+1.45009091E-01,+9.89430323E-01,+1.00000000E+00,+1.42527417E+00
+7.50000000E-02,+0.00000000E+00,+1.40563399E-01,+9.90071680E-01,+1.00000000E+00,+1.42976589E+00,+1.44710898E-01,+9.89473979E-01,+1.00000000E+00,+1.42557554E+00
+7.60000000E-02,+0.00000000E+00,+1.40148931E-01,+9.90130434E-01,+1.00000000E+00,+1.43018450E+00,+1.44408614E-01,+9.89518141E-01,+1.00000000E+00,+1.42588103E+00
+7.70000000E-02,+0.00000000E+00,+1.39728839E-01,+9.90189806E-01,+1.00000000E+00,+1.43060877E+00,+1.44102237E-01,+9.89562805E-01,+1.00000000E+00,+1.42619065E+00
+7.80000000E-02,+0.00000000E+00,+1.39303116E-01,+9.90249788E-01,+1.00000000E+00,+1.43103869E+00,+1.43791761E-01,+9.89607968E-01,+1.00000000E+00,+1.42650439E+00
+7.90000000E-02,+0.00000000E+00,+1.38871759E-01,+9.90310373E-01,+1.00000000E+00,+1.43147428E+00,+1.43477184E-01,+9.89653625E-01,+1.00000000E+00,+1.42682226E+00
+8.00000000E-02,+0.00000000E+00,+1.38434761E-01,+9.90371555E-01,+1.00000000E+00,+1.43191554E+00,+1.43158502E-01,+9.89699774E-01,+1.00000000E+00,+1.42714427E+00
+8.10000000E-02,+0.00000000E+00,+1.37992118E-01,+9.90433327E-01,+1.00000000E+00,+1.43236248E+00,+1.42835711E-01,+9.89746412E-01,+1.00000000E+00,+1.42747041E+00
+8.20000000E-02,+0.00000000E+00,+1.37543823E-01,+9.90495682E-01,+1.00000000E+00,+1.43281509E+00,+1.42508807E-01,+9.89793534E-01,+1.00000000E+00,+1.42780069E+00
+8.30000000E-02,+0.00000000E+00,+1.37089870E-01,+9.90558614E-01,+1.00000000E+00,+1.43327338E+00,+1.42177787E-01,+9.89841137E-01,+1.00000000E+00,+1.42813512E+00
+8.40000000E-02,+0.00000000E+00,+1.36630255E-01,+9.90622114E-01,+1.00000000E+00,+1.43373736E+00,+1.41842646E-01,+9.89889218E-01,+1.00000000E+00,+1.42847369E+00
+8.50000000E-02,+0.00000000E+00,+1.36164972E-01,+9.90686177E-01,+1.00000000E+00,+1.43420703E+00,+1.41503381E-01,+9.89937772E-01,+1.00000000E+00,+1.42881641E+00
+8.60000000E-02,+0.00000000E+00,+1.35694014E-01,+9.90750793E-01,+1.00000000E+00,+1.43468240E+00,+1.41159988E-01,+9.89986797E-01,+1.00000000E+00,+1.42916329E+00
+8.70000000E-02,+0.00000000E+00,+1.35217376E-01,+9.90815957E-01,+1.00000000E+00,+1.43516348E+00,+1.40812462E-01,+9.90036287E-01,+1.00000000E+00,+1.42951432E+00
+8.80000000E-02,+0.00000000E+00,+1.34735052E-01,+9.90881661E-01,+1.00000000E+00,+1.43565026E+00,+1.40460800E-01,+9.90086241E-01,+1.00000000E+00,+1.42986951E+00
+8.90000000E-02,+0.00000000E+00,+1.34247036E-01,+9.90947896E-01,+1.00000000E+00,+1.43614275E+00,+1.40104997E-01,+9.90136652E-01,+1.00000000E+00,+1.43022887E+00
+9.00000000E-02,+0.00000000E+00,+1.33753322E-01,+9.91014656E-01,+1.00000000E+00,+1.43664095E+00,+1.39745049E-01,+9.90187518E-01,+1.00000000E+00,+1.43059239E+00
+9.10000000E-02,+0.00000000E+00,+1.33253903E-01,+9.91081933E-01,+1.00000000E+00,+1.43714488E+00,+1.39380952E-01,+9.90238835E-01,+1.00000000E+00,+1.43096009E+00
+9.20000000E-02,+0.00000000E+00,+1.32748774E-01,+9.91149718E-01,+1.00000000E+00,+1.43765454E+00,+1.39012703E-01,+9.90290598E-01,+1.00000000E+00,+1.43133196E+00
+9.30000000E-02,+0.00000000E+00,+1.32237929E-01,+9.91218003E-01,+1.00000000E+00,+1.43816993E+00,+1.38640295E-01,+9.90342804E-01,+1.00000000E+00,+1.43170801E+00
+9.40000000E-02,+0.00000000E+00,+1.31721360E-01,+9.91286782E-01,+1.00000000E+00,+1.43869106E+00,+1.38263725E-01,+9.90395447E-01,+1.00000000E+00,+1.43208824E+00
+9.50000000E-02,+0.00000000E+00,+1.31199062E-01,+9.91356044E-01,+1.00000000E+00,+1.43921793E+00,+1.37882989E-01,+9.90448525E-01,+1.00000000E+00,+1.43247266E+00
+9.60000000E-02,+0.00000000E+00,+1.30671028E-01,+9.91425783E-01,+1.00000000E+00,+1.43975055E+00,+1.37498082E-01,+9.90502033E-01,+1.00000000E+00,+1.43286127E+00
+9.70000000E-02,+0.00000000E+00,+1.30137252E-01,+9.91495989E-01,+1.00000000E+00,+1.44028892E+00,+1.37109000E-01,+9.90555966E-01,+1.00000000E+00,+1.43325407E+00
+9.80000000E-02,+0.00000000E+00,+1.29597727E-01,+9.91566654E-01,+1.00000000E+00,+1.44083305E+00,+1.36715737E-01,+9.90610321E-01,+1.00000000E+00,+1.43365107E+00
+9.90000000E-02,+0.00000000E+00,+1.29052447E-01,+9.91637770E-01,+1.00000000E+00,+1.44138295E+00,+1.36318290E-01,+9.90665092E-01,+1.00000000E+00,+1.43405227E+00
+1.00000000E-01,+0.00000000E+00,+1.28501404E-01,+9.91709327E-01,+1.00000000E+00,+1.44193862E+00,+1.35916653E-01,+9.90720275E-01,+1.00000000E+00,+1.43445768E+00
+1.01000000E-01,+0.00000000E+00,+1.27944593E-01,+9.91781317E-01,+1.00000000E+00,+1.44250007E+00,+1.35510823E-01,+9.90775866E-01,+1.00000000E+00,+1.43486730E+00
+1.02000000E-01,+0.00000000E+00,+1.27382005E-01,+9.91853732E-01,+1.00000000E+00,+1.44306729E+00,+1.35100793E-01,+9.90831860E-01,+1.00000000E+00,+1.43528114E+00
+1.03000000E-01,+0.00000000E+00,+1.26813635E-01,+9.91926561E-01,+1.00000000E+00,+1.44364031E+00,+1.34686560E-01,+9.90888253E-01,+1.00000000E+00,+1.43569919E+00
+1.04000000E-01,+0.00000000E+00,+1.26239476E-01,+9.91999796E-01,+1.00000000E+00,+1.44421912E+00,+1.34268119E-01,+9.90945040E-01,+1.00000000E+00,+1.43612147E+00
+1.05000000E-01,+0.00000000E+00,+1.25659520E-01,+9.92073427E-01,+1.00000000E+00,+1.44480373E+00,+1.33845463E-01,+9.91002216E-01,+1.00000000E+00,+1.43654798E+00
+1.06000000E-01,+0.00000000E+00,+1.25073760E-01,+9.92147446E-01,+1.00000000E+00,+1.44539415E+00,+1.33418590E-01,+9.91059776E-01,+1.00000000E+00,+1.43697871E+00
+1.07000000E-01,+0.00000000E+00,+1.24482189E-01,+9.92221842E-01,+1.00000000E+00,+1.44599038E+00,+1.32987492E-01,+9.91117716E-01,+1.00000000E+00,+1.43741369E+00
+1.08000000E-01,+0.00000000E+00,+1.23884801E-01,+9.92296607E-01,+1.00000000E+00,+1.44659243E+00,+1.32552166E-01,+9.91176030E-01,+1.00000000E+00,+1.43785290E+00
+1.09000000E-01,+0.00000000E+00,+1.23281588E-01,+9.92371730E-01,+1.00000000E+00,+1.44720030E+00,+1.32112607E-01,+9.91234714E-01,+1.00000000E+00,+1.43829636E+00
+1.10000000E-01,+0.00000000E+00,+1.22672542E-01,+9.92447201E-01,+1.00000000E+00,+1.44781401E+00,+1.31668808E-01,+9.91293763E-01,+1.00000000E+00,+1.43874407E+00
+1.11000000E-01,+0.00000000E+00,+1.22057656E-01,+9.92523012E-01,+1.00000000E+00,+1.44843355E+00,+1.31220766E-01,+9.91353171E-01,+1.00000000E+00,+1.43919603E+00
+1.12000000E-01,+0.00000000E+00,+1.21436923E-01,+9.92599151E-01,+1.00000000E+00,+1.44905894E+00,+1.30768474E-01,+9.91412934E-01,+1.00000000E+00,+1.43965226E+00
+1.13000000E-01,+0.00000000E+00,+1.20810335E-01,+9.92675608E-01,+1.00000000E+00,+1.44969017E+00,+1.30311927E-01,+9.91473046E-01,+1.00000000E+00,+1.44011274E+00
+1.14000000E-01,+0.00000000E+00,+1.20177885E-01,+9.92752374E-01,+1.00000000E+00,+1.45032726E+00,+1.29851120E-01,+9.91533503E-01,+1.00000000E+00,+1.44057750E+00
+1.15000000E-01,+0.00000000E+00,+1.19539565E-01,+9.92829438E-01,+1.00000000E+00,+1.45097022E+00,+1.29386047E-01,+9.91594297E-01,+1.00000000E+00,+1.44104653E+00
+1.16000000E-01,+0.00000000E+00,+1.18895367E-01,+9.92906789E-01,+1.00000000E+00,+1.45161904E+00,+1.28916703E-01,+9.91655426E-01,+1.00000000E+00,+1.44151984E+00
+1.17000000E-01,+0.00000000E+00,+1.18245285E-01,+9.92984417E-01,+1.00000000E+00,+1.45227374E+00,+1.28443083E-01,+9.91716882E-01,+1.00000000E+00,+1.44199743E+00
+1.18000000E-01,+0.00000000E+00,+1.17589309E-01,+9.93062311E-01,+1.00000000E+00,+1.45293433E+00,+1.27965180E-01,+9.91778661E-01,+1.00000000E+00,+1.44247931E+00
+1.19000000E-01,+0.00000000E+00,+1.16927432E-01,+9.93140461E-01,+1.00000000E+00,+1.45360080E+00,+1.27482990E-01,+9.91840757E-01,+1.00000000E+00,+1.44296548E+00
+1.20000000E-01,+0.00000000E+00,+1.16259647E-01,+9.93218855E-01,+1.00000000E+00,+1.45427317E+00,+1.26996506E-01,+9.91903164E-01,+1.00000000E+00,+1.44345595E+00
+1.21000000E-01,+0.00000000E+00,+1.15585945E-01,+9.93297483E-01,+1.00000000E+00,+1.45495145E+00,+1.26505722E-01,+9.91965878E-01,+1.00000000E+00,+1.44395072E+00
+1.22000000E-01,+0.00000000E+00,+1.14906319E-01,+9.93376332E-01,+1.00000000E+00,+1.45563563E+00,+1.26010634E-01,+9.92028891E-01,+1.00000000E+00,+1.44444981E+00
+1.23000000E-01,+0.00000000E+00,+1.14220759E-01,+9.93455393E-01,+1.00000000E+00,+1.45632574E+00,+1.25511234E-01,+9.92092198E-01,+1.00000000E+00,+1.44495320E+00
+1.24000000E-01,+0.00000000E+00,+1.13529259E-01,+9.93534653E-01,+1.00000000E+00,+1.45702176E+00,+1.25007518E-01,+9.92155794E-01,+1.00000000E+00,+1.44546092E+00
+1.25000000E-01,+0.00000000E+00,+1.12831810E-01,+9.93614101E-01,+1.00000000E+00,+1.45772372E+00,+1.24499478E-01,+9.92219673E-01,+1.00000000E+00,+1.44597296E+00
+1.26000000E-01,+0.00000000E+00,+1.12128404E-01,+9.93693726E-01,+1.00000000E+00,+1.45843162E+00,+1.23987110E-01,+9.92283829E-01,+1.00000000E+00,+1.44648933E+00
+1.27000000E-01,+0.00000000E+00,+1.11419032E-01,+9.93773515E-01,+1.00000000E+00,+1.45914547E+00,+1.23470407E-01,+9.92348255E-01,+1.00000000E+00,+1.44701003E+00
+1.28000000E-01,+0.00000000E+00,+1.10703686E-01,+9.93853457E-01,+1.00000000E+00,+1.45986527E+00,+1.22949363E-01,+9.92412945E-01,+1.00000000E+00,+1.44753508E+00
+1.29000000E-01,+0.00000000E+00,+1.09982358E-01,+9.93933540E-01,+1.00000000E+00,+1.46059103E+00,+1.22423972E-01,+9.92477895E-01,+1.00000000E+00,+1.44806447E+00
+1.30000000E-01,+0.00000000E+00,+1.09255039E-01,+9.94013751E-01,+1.00000000E+00,+1.46132276E+00,+1.21894227E-01,+9.92543096E-01,+1.00000000E+00,+1.44859821E+00
+1.31000000E-01,+0.00000000E+00,+1.08521721E-01,+9.94094078E-01,+1.00000000E+00,+1.46206046E+00,+1.21360123E-01,+9.92608543E-01,+1.00000000E+00,+1.44913631E+00
+1.32000000E-01,+0.00000000E+00,+1.07782395E-01,+9.94174510E-01,+1.00000000E+00,+1.46280415E+00,+1.20821652E-01,+9.92674231E-01,+1.00000000E+00,+1.44967877E+00
+1.33000000E-01,+0.00000000E+00,+1.07037053E-01,+9.94255032E-01,+1.00000000E+00,+1.46355383E+00,+1.20278810E-01,+9.92740151E-01,+1.00000000E+00,+1.45022560E+00
+1.34000000E-01,+0.00000000E+00,+1.06285686E-01,+9.94335634E-01,+1.00000000E+00,+1.46430951E+00,+1.19731588E-01,+9.92806299E-01,+1.00000000E+00,+1.45077681E+00
+1.35000000E-01,+0.00000000E+00,+1.05528285E-01,+9.94416302E-01,+1.00000000E+00,+1.46507119E+00,+1.19179981E-01,+9.92872667E-01,+1.00000000E+00,+1.45133239E+00
+1.36000000E-01,+0.00000000E+00,+1.04764841E-01,+9.94497023E-01,+1.00000000E+00,+1.46583889E+00,+1.18623982E-01,+9.92939248E-01,+1.00000000E+00,+1.45189236E+00
+1.37000000E-01,+0.00000000E+00,+1.03995346E-01,+9.94577784E-01,+1.00000000E+00,+1.46661261E+00,+1.18063585E-01,+9.93006037E-01,+1.00000000E+00,+1.45245673E+00
+1.38000000E-01,+0.00000000E+00,+1.03219791E-01,+9.94658572E-01,+1.00000000E+00,+1.46739236E+00,+1.17498783E-01,+9.93073027E-01,+1.00000000E+00,+1.45302549E+00
